code,sub.code,tag,species,x,y,height15b,height16a,height16b,treatment,exclosure,growth.form,note
102,409,9002,Philadelphus schrenkii,0.8,0.17,NA,54,54,C,1,shrub,
102,409,9006,Philadelphus schrenkii,0,0.9,NA,126,126,C,1,shrub,
102,409,9007,Tilia amurensis,0.1,0.24,NA,4,5,C,1,tree,
102,409,9008,Tilia amurensis,0.3,0.29,NA,4,5,C,1,tree,
102,409,9009,Acer barbinerve ,0.35,0.34,NA,4,4,C,1,shrub,
102,409,9010,Tilia amurensis,0.58,0.14,NA,5,6,C,1,tree,
102,409,9011,Acer barbinerve ,0.6,0.07,NA,4,3,C,1,shrub,
102,409,9012,Acer barbinerve ,0.74,0.17,NA,4,5,C,1,shrub,
102,409,9013,Fraxinus mandschurica,0.78,0.35,NA,4,5,C,1,tree,
102,409,9014,Fraxinus mandschurica,0.67,0.58,NA,4,0,C,1,tree,
102,409,9015,Fraxinus mandschurica,0.7,0.7,NA,4,5,C,1,tree,
102,409,9016,Fraxinus mandschurica,0.89,1,NA,5,5,C,1,tree,
102,409,9017,Fraxinus mandschurica,0.47,0.64,NA,5,5,C,1,tree,
102,409,9018,Tilia amurensis,0.6,1,NA,4,4.5,C,1,tree,
102,409,9019,Tilia amurensis,0.1,0.62,NA,3,4.5,C,1,tree,
102,409,9020,Tilia amurensis,0.13,0.56,NA,3,4,C,1,tree,
102,409,9021,Tilia amurensis,0.16,0.44,NA,3,0,C,1,tree,
102,409,9022,Fraxinus mandschurica,0.54,0.19,NA,4,5,C,1,tree,
102,409,9023,Acer barbinerve ,0.83,0.37,NA,3,4,C,1,shrub,
102,409,9024,Tilia amurensis,0.5,0.78,NA,5,5,C,1,tree,
102,410,10006,Euonymus verrucosus,0.03,0.08,13,17,18.5,I,1,shrub,
102,410,10008,Euonymus macropterus,0.56,0.23,21,20,21,I,1,shrub,
102,410,10010,Acer barbinerve ,0.1,0.23,NA,4,5,I,1,shrub,
102,410,10011,Acer mono,0.53,0.1,NA,4,3,I,1,tree,
102,410,10012,Fraxinus mandschurica,0.87,0.34,NA,5,5.5,I,1,tree,
102,410,10013,Fraxinus mandschurica,0.2,0.9,NA,4,0,I,1,tree,
102,410,10014,Fraxinus mandschurica,0.12,0.03,NA,4,0,I,1,tree,
102,410,10015,Tilia amurensis,0.4,0.02,NA,4,5,I,1,tree,
102,410,10016,Acer mandshuricum,0.89,0.57,NA,6,5,I,1,tree,
102,410,10017,Euonymus verrucosus,0.41,0.2,NA,18,20,I,1,shrub,
102,410,10018,Euonymus macropterus,0.05,0.3,NA,15,15,I,1,shrub,
102,501,1002,Acer mandshuricum,1,0.2,6,8,0,C,1,tree,
102,501,1003,Euonymus macropterus,0.7,0.11,24,5,5,C,1,shrub,
102,501,1004,Spiraea chamaedryfolia,0.05,0.54,52,50,51,C,1,shrub,
102,501,1005,Euonymus macropterus,0.18,0.7,10,14,14,C,1,shrub,
102,501,1010,Tilia amurensis,0.11,0.18,NA,4,0,C,1,tree,
102,501,1011,Fraxinus mandschurica,0.5,0.27,NA,6,7,C,1,tree,
102,501,1012,Tilia amurensis,0.7,0.46,NA,3,0,C,1,tree,
102,501,1013,Tilia amurensis,0.75,0.49,NA,4,4,C,1,tree,
102,501,1014,Tilia amurensis,0.75,0.5,NA,3,0,C,1,tree,
102,501,1015,Tilia amurensis,0.79,0.5,NA,5,6,C,1,tree,
102,501,1016,Tilia amurensis,0.97,0.54,NA,5,0,C,1,tree,
102,501,1017,Tilia amurensis,0.71,0.82,NA,4,5,C,1,tree,
102,501,1018,Tilia amurensis,0.24,0.93,NA,4,0,C,1,tree,
102,501,1019,Tilia amurensis,0.3,0.97,NA,5,6,C,1,tree,
102,502,2004,Acer barbinerve ,0.8,0.02,NA,4,5,S,1,shrub,
102,502,2005,Tilia amurensis,0.07,0.6,NA,2,0,S,1,tree,
102,502,2006,Tilia amurensis,0.03,0.67,NA,3,0,S,1,tree,
102,502,2007,Tilia amurensis,0.05,0.95,NA,5,5,S,1,tree,
102,502,2008,Acer mandshuricum,0.33,0.8,NA,6,6,S,1,tree,
102,502,2009,Fraxinus mandschurica,0.59,0.57,NA,4,4,S,1,tree,
102,502,2010,Tilia amurensis,0.98,1,NA,4,0,S,1,tree,
102,503,3001,Spiraea chamaedryfolia,0.55,0.15,90,98,100,F,1,shrub,
102,503,3002,Philadelphus schrenkii,0.62,0.7,116,121,123,F,1,shrub,
102,503,3003,Deutzia glabrata,0.21,0.6,55,57,57,F,1,shrub,
102,503,3004,Ribes maximowiczianum,1,1,127,123,123,F,1,shrub,
102,503,3005,Euonymus macropterus,0.51,0.15,12,12,14,F,1,shrub,
102,503,3005,Maackia amurensis,0.9,0.8,5,0,NA,F,1,tree,
102,503,3006,Euonymus macropterus,0.75,0.27,13,12,12,F,1,shrub,
102,503,3007,Acer mono,0.37,0.17,NA,3,0,F,1,tree,
102,503,3008,Acer mandshuricum,0.42,0,NA,4,5.5,F,1,tree,
102,503,3009,Acer barbinerve ,0.7,0.28,NA,5,5,F,1,shrub,
102,503,3010,Acer barbinerve ,0.95,0.12,NA,5,5,F,1,shrub,
102,503,3011,Tilia amurensis,0.92,0.78,NA,5,5,F,1,tree,
102,503,3012,Tilia amurensis,0.92,0.78,NA,3,3,F,1,tree,
102,503,3013,Tilia amurensis,0.35,0.78,NA,5,6,F,1,tree,
102,503,3014,Tilia amurensis,0.33,0.64,NA,4,5,F,1,tree,
102,503,3015,Fraxinus mandschurica,0.51,0.5,NA,3,3,F,1,tree,
102,504,4001,Philadelphus schrenkii,0.47,0.3,67,80,80,F,1,shrub,
102,504,4002,Ribes maximowiczianum,0.63,0.25,64,78,78,F,1,shrub,
102,504,4004,Acer mono,0.42,0.54,10,11,13,F,1,tree,
102,504,4006,Ribes maximowiczianum,0.32,0.75,81,80,83,F,1,shrub,
102,504,4007,Deutzia glabrata,0.78,0.38,20,27,28,F,1,shrub,
102,504,4008,Euonymus macropterus,0.8,0.1,25,25,25,F,1,shrub,
102,504,4009,Tilia amurensis,0.09,0.25,NA,4,5,F,1,tree,
102,504,4010,Tilia amurensis,0.05,0.33,NA,3,3,F,1,tree,
102,504,4011,Tilia amurensis,0.08,0.35,NA,5,5,F,1,tree,
102,504,4012,Tilia amurensis,0.15,0.4,NA,5,0,F,1,tree,
102,504,4013,Tilia amurensis,0.22,0.35,NA,4,5,F,1,tree,
102,504,4014,Tilia amurensis,0.14,0.53,NA,2,0,F,1,tree,
102,504,4015,Tilia amurensis,0.2,0.51,NA,4,0,F,1,tree,
102,504,4016,Tilia amurensis,0.8,0.08,NA,2,0,F,1,tree,
102,504,4017,Tilia amurensis,0.87,0.08,NA,4,4,F,1,tree,
102,504,4018,Fraxinus mandschurica,0.72,0,NA,4,6,F,1,tree,
102,504,4019,Fraxinus mandschurica,0.89,0.1,NA,4,5,F,1,tree,
102,504,4020,Fraxinus mandschurica,0.44,0.41,NA,4,5,F,1,tree,
102,504,4021,Tilia amurensis,0.71,0.31,NA,4,0,F,1,tree,
102,504,4022,Tilia amurensis,0.73,0.5,NA,5,0,F,1,tree,
102,504,4023,Tilia amurensis,0.73,0.5,NA,4,4,F,1,tree,
102,504,4024,Tilia amurensis,0.86,0.38,NA,5,0,F,1,tree,
102,504,4025,Fraxinus mandschurica,0.84,0.38,NA,4,5,F,1,tree,
102,504,4026,Fraxinus mandschurica,0.83,0.15,NA,5,5,F,1,tree,
102,504,4027,Tilia amurensis,1,0.51,NA,4,4.5,F,1,tree,
102,504,4028,Tilia amurensis,0.58,0.8,NA,4,4,F,1,tree,
102,504,4029,Tilia amurensis,0.5,0.85,NA,4,4,F,1,tree,
102,504,4030,Fraxinus mandschurica,0.57,0.9,NA,5,6,F,1,tree,
102,504,4031,Fraxinus mandschurica,0.26,0.82,NA,4,5,F,1,tree,
102,504,4032,Tilia amurensis,0.28,0.9,NA,4,0,F,1,tree,
102,504,4033,Tilia amurensis,0.48,0.72,NA,3,3,F,1,tree,
102,504,4034,Acer barbinerve ,0.14,0.85,NA,4,0,F,1,shrub,
102,504,4035,Tilia amurensis,0,1,NA,4,0,F,1,tree,
102,504,4036,Deutzia glabrata,0.27,0.45,NA,NA,19,F,1,shrub,
102,505,5002,Philadelphus schrenkii,0.3,0.7,40,44,44,I,1,shrub,
102,505,5003,Philadelphus schrenkii,0.06,0.82,91,87,91,I,1,shrub,
102,505,5005,Fraxinus mandschurica,0.03,0.02,NA,3,5,I,1,tree,
102,505,5006,Fraxinus mandschurica,0.18,0.07,NA,5,6,I,1,tree,
102,505,5007,Fraxinus mandschurica,0.41,0.14,NA,6,7,I,1,tree,
102,505,5008,Fraxinus mandschurica,0.83,0.12,NA,6,7,I,1,tree,
102,505,5009,Tilia amurensis,0.64,0.11,NA,4,4,I,1,tree,
102,505,5010,Tilia amurensis,0.9,0.33,NA,4,0,I,1,tree,
102,505,5011,Tilia amurensis,0.08,0.47,NA,3,0,I,1,tree,
102,505,5012,Tilia amurensis,0.09,0.51,NA,3,3,I,1,tree,
102,505,5013,Tilia amurensis,0.54,0.85,NA,4,4,I,1,tree,
102,505,5014,Acer barbinerve ,0.22,0.95,NA,4,5,I,1,shrub,
102,505,5015,Acer mandshuricum,0,0.95,NA,8,9,I,1,tree,
102,505,5016,Fraxinus mandschurica,0.5,0.6,NA,6,0,I,1,tree,
102,505,5017,Fraxinus mandschurica,0.5,0.97,NA,4,5,I,1,tree,
102,506,6001,Euonymus alatus,0.34,0.3,22,25,25,W,1,shrub,
102,506,6002,Acer mono,0.8,0.36,5,0,NA,W,1,tree,
102,506,6008,Philadelphus schrenkii,0.93,0.71,90,88,94,W,1,shrub,
102,506,6009,Deutzia glabrata,0.54,0.84,30,32,32,W,1,shrub,
102,506,6010,Deutzia glabrata,0.3,0.75,43,50,53,W,1,shrub,
102,506,6011,Euonymus macropterus,0.5,0.39,17,14,14,W,1,shrub,
102,506,6013,Euonymus verrucosus,0.68,0.08,20,29,29,W,1,shrub,
102,506,6014,Tilia amurensis,0.14,0.23,NA,3,0,W,1,tree,
102,506,6015,Fraxinus mandschurica,0.24,0.05,NA,6,6.5,W,1,tree,
102,506,6016,Tilia amurensis,0.16,0.4,NA,3,0,W,1,tree,
102,506,6017,Tilia amurensis,0.38,0.28,NA,3,5,W,1,tree,
102,506,6018,Acer barbinerve ,0.32,0.3,NA,4,5,W,1,shrub,
102,506,6019,Tilia amurensis,0.95,0.65,NA,4,0,W,1,tree,
102,506,6020,Tilia amurensis,0.93,0.77,NA,4,0,W,1,tree,
102,506,6021,Fraxinus mandschurica,0.95,0.72,NA,4,7,W,1,tree,
102,506,6022,Fraxinus mandschurica,0.96,0.75,NA,4,6,W,1,tree,
102,506,6023,Fraxinus mandschurica,0.78,0.77,NA,4,5,W,1,tree,
102,506,6024,Tilia amurensis,0.78,0.77,NA,3,0,W,1,tree,
102,506,6025,Tilia amurensis,0.56,0.9,NA,5,0,W,1,tree,
102,506,6026,Fraxinus mandschurica,0.65,0.5,NA,4,4,W,1,tree,
102,506,6027,Fraxinus mandschurica,0.5,0.62,NA,5,6,W,1,tree,
102,506,6028,Tilia amurensis,0.55,0.68,NA,7,7,W,1,tree,
102,506,6029,Tilia amurensis,0.48,0.54,NA,5,0,W,1,tree,
102,506,6030,Tilia amurensis,0.4,0.63,NA,3,0,W,1,tree,
102,506,6031,Tilia amurensis,0.55,0.68,NA,4,0,W,1,tree,
102,506,6032,Fraxinus mandschurica,0.2,0.82,NA,5,6,W,1,tree,
102,506,6033,Fraxinus mandschurica,0.28,0.59,NA,3,5,W,1,tree,
102,506,6034,Fraxinus mandschurica,1,0.15,NA,5,6,W,1,tree,
102,506,6035,Tilia amurensis,0.34,0.85,NA,5,0,W,1,tree,
102,506,6036,Tilia amurensis,0.23,0.9,NA,4,4,W,1,tree,
102,506,6037,Fraxinus mandschurica,0.3,0.95,NA,4,4,W,1,tree,
102,506,6038,Fraxinus mandschurica,0.42,0.76,NA,4,6,W,1,tree,
102,506,6039,Tilia amurensis,0.17,0.65,NA,NA,5,W,1,tree,
102,506,6040,Fraxinus mandschurica,0.4,0.16,NA,NA,7,W,1,tree,
102,507,7001,Euonymus verrucosus,0.12,0.14,16,32,32,C,1,shrub,
102,507,7002,Euonymus verrucosus,0.3,0.1,16,32,22,C,1,shrub,
102,507,7003,Philadelphus schrenkii,0.38,0,62,68,67,C,1,shrub,
102,507,7004,Philadelphus schrenkii,0.68,0.44,155,177,177,C,1,shrub,
102,507,7005,Euonymus verrucosus,0.7,0.14,6,NA,61,C,1,shrub,missing data in 16a
102,507,7008,Spiraea chamaedryfolia,0.65,0.4,127,120,140,C,1,shrub,
102,507,7009,Spiraea chamaedryfolia,0.82,0.9,67,76,84,C,1,shrub,
102,507,7014,Fraxinus mandschurica,0,0.07,NA,6,7,C,1,tree,
102,507,7015,Tilia amurensis,0.53,0.1,NA,4,4.5,C,1,tree,
102,507,7016,Fraxinus mandschurica,0.72,0.37,NA,4,5,C,1,tree,
102,507,7017,Tilia amurensis,0.95,0.33,NA,4,0,C,1,tree,
102,507,7018,Acer barbinerve ,1,0.48,NA,2,3,C,1,shrub,
102,507,7019,Tilia amurensis,0.62,0.68,NA,4,0,C,1,tree,
102,507,7020,Tilia amurensis,0.37,0.88,NA,3,0,C,1,tree,
102,507,7021,Tilia amurensis,0.38,0.67,NA,3,4,C,1,tree,
102,507,7022,Tilia amurensis,0.02,0.54,NA,4,4,C,1,tree,
102,507,7023,Tilia amurensis,0.05,0.64,NA,4,4,C,1,tree,
102,508,8004,Acer barbinerve ,0.8,0.08,NA,3,0,S,1,shrub,
102,508,8005,Tilia amurensis,0.93,0.35,NA,5,0,S,1,tree,
102,508,8006,Tilia amurensis,1,0.63,NA,4,5,S,1,tree,
102,508,8007,Tilia amurensis,0.5,0.5,NA,4,4,S,1,tree,
102,508,8008,Tilia amurensis,0.9,1,NA,5,5,S,1,tree,
102,508,8009,Acer tegmentosum,0.77,0.73,NA,4,5,S,1,tree,
102,508,8010,Acer barbinerve ,0.77,0.73,NA,4,5,S,1,shrub,
102,508,8011,Acer tegmentosum,0.4,0.49,NA,5,6,S,1,tree,
102,508,8012,Tilia amurensis,0.05,0.93,NA,3,0,S,1,tree,
102,508,8013,Tilia amurensis,0.25,0.87,NA,4,4,S,1,tree,
102,508,8014,Tilia amurensis,0.15,0.38,NA,4,0,S,1,tree,
102,509,9001,Ribes maximowiczianum,0.09,0.16,103,117,118,I,1,shrub,
102,509,9004,Lonicera spp.,0.8,0.87,58,60,86,I,1,shrub,
102,509,9005,Euonymus macropterus,0.17,0.6,14,15,15,I,1,shrub,
102,509,9007,Tilia amurensis,0.02,0,NA,4,4,I,1,tree,
102,509,9008,Tilia amurensis,0.15,0.07,NA,4,5,I,1,tree,
102,509,9009,Fraxinus mandschurica,0.35,0.06,NA,4,0,I,1,tree,
102,509,9010,Acer barbinerve ,0.65,0.2,NA,3,4.5,I,1,shrub,
102,509,9011,Tilia amurensis,1,0.23,NA,4,0,I,1,tree,
102,509,9012,Acer mono,0.92,0.1,NA,3,0,I,1,tree,
102,509,9013,Tilia amurensis,0.9,0.43,NA,4,4.5,I,1,tree,
102,509,9014,Acer barbinerve ,0.9,0.92,NA,4,5,I,1,shrub,
102,509,9015,Fraxinus mandschurica,0.36,0.58,NA,4,5,I,1,tree,
102,509,9016,Fraxinus mandschurica,0.65,0.87,NA,4,5.5,I,1,tree,
102,509,9017,Fraxinus mandschurica,0.82,0.84,NA,4,0,I,1,tree,
102,509,9018,Tilia amurensis,0.18,0.76,NA,4,5,I,1,tree,
102,509,9019,Fraxinus mandschurica,0.02,0.7,NA,4,5,I,1,tree,
102,509,9020,Tilia amurensis,0.29,0.05,NA,NA,5,I,1,tree,
102,510,10001,Acer pseudo-sieboldianum ,0.53,0.2,4,5,5.5,W,1,tree,
102,510,10003,Euonymus alatus,0.55,0.3,13,21,22,W,1,shrub,
102,510,10006,Fraxinus mandschurica,0.75,0.69,4,6,6,W,1,tree,
102,510,10007,Lonicera spp.,0.85,0.68,73,74,74,W,1,shrub,
102,510,10013,Euonymus alatus,0.42,0.84,10,15,15,W,1,shrub,
102,510,10016,Fraxinus mandschurica,0.49,0.4,NA,5,0,W,1,tree,
102,510,10017,Fraxinus mandschurica,0.54,0.53,NA,3,4,W,1,tree,
102,510,10018,Acer barbinerve ,0.33,0.87,NA,5,5,W,1,shrub,
102,510,10019,Tilia amurensis,0.42,0.79,NA,7,0,W,1,tree,
102,510,10020,Tilia amurensis,0.42,0.79,NA,6,0,W,1,tree,
102,510,10021,Acer mono,0.48,0.7,NA,3,3.5,W,1,tree,
102,510,10022,Fraxinus mandschurica,0.27,0.7,NA,5,5.5,W,1,tree,
102,510,10023,Euonymus alatus,0.4,0.68,NA,30,28,W,1,shrub,
102,510,10024,Euonymus macropterus,0.55,0.5,NA,22,24,W,1,shrub,
103,10A,A001,Philadelphus schrenkii,0.05,0,53,58,58,W,0,shrub,
103,10A,A002,Philadelphus schrenkii,0.5,0,100,116,113,W,0,shrub,
103,10A,A003,Vitis amurensis,0.15,0.7,20,26,35,W,0,shrub,
103,10A,A004,Euonymus macropterus,0.2,0.55,10,0,NA,W,0,shrub,
103,10A,A005,Euonymus macropterus,0.5,0.95,25,16,27,W,0,shrub,
103,10A,A006,Fraxinus mandschurica,0.35,0.5,7,0,NA,W,0,tree,
103,10A,A007,Vitis amurensis,0.75,0.8,26,30,25,W,0,shrub,
103,10A,A008,Euonymus macropterus,0.5,0.8,12,13,13,W,0,shrub,
103,10A,A010,Fraxinus mandschurica,0.05,0.03,NA,4,8,W,0,tree,
103,10A,A011,Fraxinus mandschurica,0.23,0.4,NA,4,4,W,0,tree,
103,10A,A012,Fraxinus mandschurica,0.3,0.45,NA,4,5,W,0,tree,
103,10A,A013,Tilia amurensis,0.2,0.42,NA,3,4,W,0,tree,
103,10A,A014,Tilia amurensis,0.24,0.62,NA,6,0,W,0,tree,
103,10A,A015,Tilia amurensis,0.24,0.73,NA,4,0,W,0,tree,
103,10A,A016,Tilia amurensis,0.3,0.95,NA,5,0,W,0,tree,
103,10A,A017,Fraxinus mandschurica,0.54,0.54,NA,5,6,W,0,tree,
103,10A,A018,Fraxinus mandschurica,0.55,0.58,NA,4,5,W,0,tree,
103,10A,A019,Fraxinus mandschurica,0.47,0.66,NA,4,6,W,0,tree,
103,10A,A020,Fraxinus mandschurica,0.4,0.82,NA,3,3.5,W,0,tree,
103,10A,A021,Fraxinus mandschurica,0.68,0.35,NA,4,0,W,0,tree,
103,10A,A022,Tilia amurensis,0.86,0.88,NA,5,0,W,0,tree,
103,10A,A023,Tilia amurensis,0.87,0.82,NA,5,0,W,0,tree,
103,10A,A024,Tilia amurensis,0.72,0.9,NA,3,0,W,0,tree,
103,10B,B001,Schisandra chinensis,0.8,0.1,26,24,26,C,0,shrub,
103,10B,B002,Schisandra chinensis,0.65,0.2,12,0,NA,C,0,shrub,
103,10B,B003,Euonymus macropterus,0.6,0.85,16,17,19.5,C,0,shrub,
103,10B,B006,Betula platyphylla,0.1,0.65,3,0,NA,C,0,tree,
103,10B,B007,Betula platyphylla,0.1,0.65,1,0,NA,C,0,tree,
103,10B,B014,Pinus koraiensis,0.16,0.37,NA,4,0,C,0,tree,
103,10B,B015,Tilia amurensis,0.8,0.3,NA,4,0,C,0,tree,
103,10B,B016,Fraxinus mandschurica,1,0.76,NA,3,4.5,C,0,tree,
103,10B,B017,Tilia amurensis,0.46,0.95,NA,4,6,C,0,tree,
103,10B,B018,Tilia amurensis,0.18,0.83,NA,5,0,C,0,tree,
103,10B,B020,Fraxinus mandschurica,0.2,0.8,NA,4,0,C,0,tree,
103,10B,B021,Acer barbinerve ,0.23,0.8,NA,3,0,C,0,shrub,
103,10B,B022,Ribes mandshuricum,0.54,0.15,NA,5,6.5,C,0,shrub,
103,10C,C001,Acer barbinerve ,0.1,0.1,17,0,NA,I,0,shrub,
103,10C,C002,Actinidia kolomikta,1,0.5,35,34,34.5,I,0,shrub,
103,10C,C004,Acer triflorum,0.25,0.45,15,17,17,I,0,tree,
103,10C,C005,Fraxinus mandschurica,0,0.55,8,0,NA,I,0,tree,
103,10C,C008,Fraxinus mandschurica,0.45,0.4,9,10,10.5,I,0,tree,
103,10C,C010,Euonymus alatus,0.55,0.25,7,20,20.5,I,0,shrub,
103,10C,C011,Tilia amurensis,0,0,NA,3,5.5,I,0,tree,
103,10C,C012,Tilia amurensis,0.17,0.2,NA,5,5.5,I,0,tree,
103,10C,C013,Tilia amurensis,0.17,0.32,NA,5,5.5,I,0,tree,
103,10C,C014,Tilia amurensis,0.28,0.38,NA,4,0,I,0,tree,
103,10C,C015,Fraxinus mandschurica,0.12,0,NA,4,5,I,0,tree,
103,10C,C016,Fraxinus mandschurica,0.17,0.36,NA,7,6.5,I,0,tree,
103,10C,C017,Fraxinus mandschurica,0.48,0.15,NA,3,4.5,I,0,tree,
103,10C,C018,Acer tegmentosum,0.46,0.15,NA,4,5.5,I,0,tree,
103,10C,C019,Fraxinus mandschurica,0.85,0.38,NA,4,0,I,0,tree,
103,10C,C020,Tilia amurensis,0.85,0.41,NA,5,0,I,0,tree,
103,10C,C021,Tilia amurensis,0.68,0.63,NA,2,3.5,I,0,tree,
103,10C,C022,Tilia amurensis,0.83,0.95,NA,5,5,I,0,tree,
103,10C,C023,Tilia amurensis,0.63,0.85,NA,5,0,I,0,tree,
103,10C,C024,Tilia amurensis,0.06,0.75,NA,4,3.5,I,0,tree,
103,10C,C025,Tilia amurensis,0.37,0.76,NA,4,0,I,0,tree,
103,10C,C026,Fraxinus mandschurica,0.26,0.75,NA,3,3.5,I,0,tree,
103,10C,C027,Fraxinus mandschurica,0.33,0.82,NA,5,0,I,0,tree,
103,10C,C028,Acer pseudo-sieboldianum ,0.5,0.9,NA,4,4.5,I,0,tree,
103,10C,C029,Tilia amurensis,0.83,0.19,NA,5,7,I,0,tree,
103,10D,D002,Euonymus macropterus,0.8,0.7,15,19,21,C,0,shrub,
103,10D,D006,Celastrus orbiculatus,0.95,0.1,28,46,48,C,0,shrub,
103,10D,D007,Euonymus macropterus,0.41,0.47,45,45,52,C,0,shrub,
103,10D,D008,Fraxinus mandschurica,0.23,0.16,NA,4,5,C,0,tree,
103,10D,D009,Fraxinus mandschurica,0.38,0.43,NA,5,5,C,0,tree,
103,10D,D010,Tilia amurensis,0.2,0.37,NA,4,0,C,0,tree,
103,10D,D011,Tilia amurensis,0.23,0.48,NA,4,0,C,0,tree,
103,10D,D012,Fraxinus mandschurica,0.78,0.04,NA,3,3.5,C,0,tree,
103,10D,D013,Fraxinus mandschurica,0.86,0.37,NA,3,6,C,0,tree,
103,10D,D014,Fraxinus mandschurica,0.8,0.43,NA,4,6,C,0,tree,
103,10D,D015,Tilia amurensis,0.64,0.65,NA,5,0,C,0,tree,
103,10D,D016,Fraxinus mandschurica,0.5,0.68,NA,5,6,C,0,tree,
103,10D,D017,Acer tegmentosum,0.34,0.76,NA,3,3.5,C,0,tree,
103,10D,D018,Tilia amurensis,0.4,0.95,NA,4,5,C,0,tree,
103,10D,D019,Acer barbinerve ,0.42,0.98,NA,3,4,C,0,shrub,
103,10D,D020,Tilia amurensis,0.53,0.85,NA,5,6,C,0,tree,
103,10D,D021,Fraxinus mandschurica,0.53,0.85,NA,4,5.5,C,0,tree,
103,10D,D022,Fraxinus mandschurica,0.79,0.9,NA,3,3.5,C,0,tree,
103,10D,D023,Fraxinus mandschurica,0.79,1,NA,3,5,C,0,tree,
103,10D,D024,Fraxinus mandschurica,0.84,0.98,NA,5,4,C,0,tree,
103,10D,D025,Fraxinus mandschurica,0.52,1,NA,3,5.5,C,0,tree,
103,10D,D026,Tilia amurensis,0.65,0.97,NA,5,0,C,0,tree,
103,10D,D027,Tilia amurensis,0.9,0,NA,4,0,C,0,tree,
103,10D,D028,Tilia amurensis,0.25,0.25,NA,4,0,C,0,tree,
103,101,1001,Actinidia kolomikta,0.22,0.56,42,40,48,F,0,shrub,
103,101,1002,Philadelphus schrenkii,0.36,0.33,31,26,0,F,0,shrub,
103,101,1007,Aralia elata,0.22,0.96,38,60,62.5,F,0,shrub,
103,101,1008,Fraxinus mandschurica,0.65,0.55,82,79,80,F,0,tree,
103,101,1012,Tilia amurensis,0.07,1,NA,3,0,F,0,tree,
103,101,1013,Tilia amurensis,1,0.31,NA,5,6,F,0,tree,
103,101,1014,Tilia amurensis,1,0.39,NA,4,5,F,0,tree,
103,101,1015,Tilia amurensis,0.78,0.45,NA,4,0,F,0,tree,
103,101,1016,Fraxinus mandschurica,0.98,0.67,NA,3,4.5,F,0,tree,
103,101,1017,Fraxinus mandschurica,0.9,0.76,NA,3,0,F,0,tree,
103,102,2001,Fraxinus mandschurica,0.1,1,5,0,NA,I,0,tree,
103,102,2002,Fraxinus mandschurica,0.23,0.8,8,0,NA,I,0,tree,
103,102,2004,Syringa reticulata,0.4,0.93,11,8,11.5,I,0,shrub,
103,102,2007,Tilia amurensis,0.25,0.05,NA,5,0,I,0,tree,
103,102,2008,Tilia amurensis,0.31,0.14,NA,6,0,I,0,tree,
103,102,2009,Tilia amurensis,0.22,0.19,NA,3,0,I,0,tree,
103,102,2010,Fraxinus mandschurica,0.7,0.2,NA,5,6,I,0,tree,
103,102,2011,Fraxinus mandschurica,0.9,0.33,NA,4,5.5,I,0,tree,
103,102,2012,Fraxinus mandschurica,0.77,0.38,NA,4,0,I,0,tree,
103,102,2013,Fraxinus mandschurica,0.7,0.49,NA,3,0,I,0,tree,
103,102,2014,Fraxinus mandschurica,0.25,0.56,NA,3,0,I,0,tree,
103,102,2015,Fraxinus mandschurica,0.72,0.68,NA,5,0,I,0,tree,
103,102,2016,Fraxinus mandschurica,0.5,0.86,NA,3,5,I,0,tree,
103,102,2017,Fraxinus mandschurica,0.41,0.77,NA,5,7,I,0,tree,
103,102,2018,Fraxinus mandschurica,0.2,0.7,NA,4,0,I,0,tree,
103,102,2019,Fraxinus mandschurica,0.17,0.56,NA,2,0,I,0,tree,
103,102,2020,Fraxinus mandschurica,0.05,0.65,NA,3,0,I,0,tree,
103,102,2021,Fraxinus mandschurica,0.07,0.68,NA,3,0,I,0,tree,
103,102,2022,Fraxinus mandschurica,0.75,0.02,NA,3,0,I,0,tree,
103,103,3002,Acer mandshuricum,0.17,0.77,52,42,72,F,0,tree,
103,103,3005,Acer mandshuricum,0.96,0.58,7,7,8,F,0,tree,
103,103,3006,Fraxinus mandschurica,0.55,0.3,NA,4,5.5,F,0,tree,
103,103,3007,Fraxinus mandschurica,0.48,0.37,NA,5,6.5,F,0,tree,
103,103,3008,Fraxinus mandschurica,0.86,0.34,NA,4,5,F,0,tree,
103,103,3009,Fraxinus mandschurica,0.76,0.42,NA,3,0,F,0,tree,
103,103,3010,Fraxinus mandschurica,0,0.38,NA,5,6.5,F,0,tree,
103,103,3011,Fraxinus mandschurica,0.66,0.45,NA,4,5.5,F,0,tree,
103,103,3012,Fraxinus mandschurica,0.78,0.4,NA,5,6,F,0,tree,
103,103,3013,Fraxinus mandschurica,0.55,0.6,NA,5,5.5,F,0,tree,
103,103,3014,Fraxinus mandschurica,0.53,0.7,NA,5,5.5,F,0,tree,
103,103,3015,Tilia amurensis,0.63,0.56,NA,4,5,F,0,tree,
103,103,3016,Tilia amurensis,0.75,0.58,NA,6,7.5,F,0,tree,
103,103,3017,Tilia amurensis,0.68,0.8,NA,5,7,F,0,tree,
103,103,3018,Fraxinus mandschurica,0.18,0.93,NA,5,7,F,0,tree,
103,103,3019,Fraxinus mandschurica,0.13,0.82,NA,4,0,F,0,tree,
103,103,3020,Fraxinus mandschurica,0.22,0.72,NA,5,6,F,0,tree,
103,103,3021,Fraxinus mandschurica,0.17,0.69,NA,4,5.5,F,0,tree,
